Phone timestamp;sensor timestamp [ns];X [dps];Y [dps];Z [dps]
2022-04-25T11:39:38.962;704201976436489770;2.38;5.81;3.99
2022-04-25T11:39:38.981;704201976455830339;3.01;4.41;4.13
2022-04-25T11:39:39.000;704201976475170908;3.22;4.83;4.9
2022-04-25T11:39:39.020;704201976494511477;2.59;7.28;5.18
2022-04-25T11:39:39.039;704201976513852046;2.1;9.45;4.34
2022-04-25T11:39:39.058;704201976533192615;1.89;9.7300005;4.41
2022-04-25T11:39:39.078;704201976552533184;0.98;8.96;5.46
2022-04-25T11:39:39.097;704201976571873753;-0.14;7.56;6.44
2022-04-25T11:39:39.116;704201976591214322;-0.63;5.95;6.93
2022-04-25T11:39:39.136;704201976610554891;-0.63;5.46;6.44
2022-04-25T11:39:39.155;704201976629895460;-0.21000001;5.95;6.09
2022-04-25T11:39:39.175;704201976649236029;-0.28;5.81;7.14
2022-04-25T11:39:39.194;704201976668576598;-0.35;5.88;8.61
2022-04-25T11:39:39.213;704201976687917167;-0.21000001;5.6;9.59
2022-04-25T11:39:39.233;704201976707257736;0.35;4.41;9.45
2022-04-25T11:39:39.252;704201976726598305;1.05;2.66;9.17
2022-04-25T11:39:39.271;704201976745938874;1.19;2.17;8.47
2022-04-25T11:39:39.291;704201976765279443;1.33;2.8700001;7.21
2022-04-25T11:39:39.310;704201976784620012;1.54;2.31;6.3
2022-04-25T11:39:39.329;704201976803960581;2.45;1.19;5.53
2022-04-25T11:39:39.349;704201976823301150;3.43;0.63;4.55
2022-04-25T11:39:39.368;704201976842641719;4.2;0.63;3.99
2022-04-25T11:39:39.387;704201976861982288;4.34;1.4;3.71
2022-04-25T11:39:39.407;704201976881322857;3.78;2.1;3.57
2022-04-25T11:39:39.426;704201976900663426;2.8700001;1.19;3.29
2022-04-25T11:39:39.445;704201976920003995;1.82;-0.63;2.8700001
2022-04-25T11:39:39.465;704201976939344564;0.98;-1.61;2.38
2022-04-25T11:39:39.484;704201976958685133;0.35;-1.19;1.96
2022-04-25T11:39:39.503;704201976978025702;0.35;-0.42000002;1.89
2022-04-25T11:39:39.523;704201976997366271;0.49;-0.14;2.31
2022-04-25T11:39:39.542;704201977016706840;0.63;-0.56;2.38
2022-04-25T11:39:39.561;704201977036047409;0.77;-1.33;2.17
2022-04-25T11:39:39.581;704201977055387978;1.05;-1.82;1.6800001
2022-04-25T11:39:39.600;704201977074728547;1.33;-1.4;1.4
2022-04-25T11:39:39.619;704201977094069116;1.4;-0.77;1.12
2022-04-25T11:39:39.639;704201977113409685;0.91;-0.35;0.91
2022-04-25T11:39:39.658;704201977132750254;0.49;-0.7;0.98
2022-04-25T11:39:39.677;704201977152090823;0.28;-1.61;0.84000003
2022-04-25T11:39:39.697;704201977171431392;-0.14;-2.31;0.7
2022-04-25T11:39:39.716;704201977190771961;-0.56;-1.96;0.91
2022-04-25T11:39:39.735;704201977210112530;-0.77;-1.54;0.91
2022-04-25T11:39:39.755;704201977229453099;-0.77;-1.05;0.84000003
2022-04-25T11:39:39.774;704201977248793668;-0.42000002;-0.77;1.12
2022-04-25T11:39:39.793;704201977268134237;-0.07;-0.63;1.54
2022-04-25T11:39:39.813;704201977287474806;0.0;-1.47;1.54
2022-04-25T11:39:39.832;704201977306815375;-0.07;-2.24;1.19
2022-04-25T11:39:39.851;704201977326155944;-0.21000001;-1.82;1.05
2022-04-25T11:39:39.871;704201977345496513;-0.42000002;-1.05;1.12
2022-04-25T11:39:39.890;704201977364837082;-0.42000002;-0.84000003;1.47
2022-04-25T11:39:39.909;704201977384177651;-0.56;-0.98;1.82
2022-04-25T11:39:39.929;704201977403518220;-0.77;-1.33;1.6800001
2022-04-25T11:39:39.948;704201977422858789;-0.84000003;-1.89;1.33
2022-04-25T11:39:39.967;704201977442199358;-0.91;-1.61;1.05
2022-04-25T11:39:39.987;704201977461539927;-0.84000003;-0.35;0.91
2022-04-25T11:39:40.006;704201977480880496;-0.77;0.07;0.77
2022-04-25T11:39:40.025;704201977500221065;-0.56;-0.7;0.49
2022-04-25T11:39:40.045;704201977519561634;-0.63;-1.6800001;-0.07
2022-04-25T11:39:40.064;704201977538902203;-0.84000003;-1.82;-0.35
2022-04-25T11:39:40.084;704201977558242772;-0.84000003;-0.77;-0.56
2022-04-25T11:39:40.103;704201977577583341;-0.77;0.07;-0.42000002
2022-04-25T11:39:40.122;704201977596923910;-0.35;-0.07;-0.14
2022-04-25T11:39:40.142;704201977616264479;0.14;-0.7;-0.07
2022-04-25T11:39:40.161;704201977635605048;0.28;-1.26;-0.07
2022-04-25T11:39:40.180;704201977654945617;0.21000001;-1.4;0.35
2022-04-25T11:39:40.200;704201977674286186;0.0;-1.26;0.7
2022-04-25T11:39:40.219;704201977693626755;0.14;-1.05;0.84000003
2022-04-25T11:39:40.238;704201977712967324;0.14;-1.12;0.91
2022-04-25T11:39:40.258;704201977732307893;0.14;-1.19;0.84000003
2022-04-25T11:39:40.277;704201977751648462;0.0;-1.75;0.77
2022-04-25T11:39:40.296;704201977770989031;-0.14;-1.82;1.12
2022-04-25T11:39:40.316;704201977790329600;-0.28;-1.26;0.98
2022-04-25T11:39:40.335;704201977809670169;-0.42000002;-0.77;0.63
2022-04-25T11:39:40.354;704201977829010738;-0.63;-0.84000003;0.7
2022-04-25T11:39:40.374;704201977848351307;-0.91;-1.05;0.7
2022-04-25T11:39:40.393;704201977867691876;-1.19;-0.63;0.49
2022-04-25T11:39:40.412;704201977887032445;-1.26;-0.49;-0.14
2022-04-25T11:39:40.432;704201977906373014;-1.12;-0.28;-0.56
2022-04-25T11:39:40.451;704201977925713583;-1.12;0.35;-0.56
2022-04-25T11:39:40.470;704201977945054152;-1.05;0.49;-0.49
2022-04-25T11:39:40.490;704201977964394721;-0.98;0.21000001;-0.14
2022-04-25T11:39:40.509;704201977983735290;-1.05;0.07;0.14
2022-04-25T11:39:40.528;704201978003075649;-0.98;-0.14;0.28
2022-04-25T11:39:40.548;704201978022415922;-0.84000003;-0.56;0.21000001
2022-04-25T11:39:40.567;704201978041756195;-0.56;-0.91;-0.21000001
2022-04-25T11:39:40.586;704201978061096468;-0.07;-1.19;0.07
2022-04-25T11:39:40.606;704201978080436741;0.07;-1.26;0.35
2022-04-25T11:39:40.625;704201978099777014;-0.14;-0.63;0.21000001
2022-04-25T11:39:40.644;704201978119117287;-0.63;-0.49;0.07
2022-04-25T11:39:40.664;704201978138457560;-0.56;-0.56;0.14
2022-04-25T11:39:40.683;704201978157797833;-0.42000002;-0.84000003;0.42000002
2022-04-25T11:39:40.702;704201978177138106;-0.49;-1.19;0.56
2022-04-25T11:39:40.722;704201978196478379;-0.91;-1.19;0.42000002
2022-04-25T11:39:40.741;704201978215818652;-1.47;-1.05;0.14
2022-04-25T11:39:40.760;704201978235158925;-1.61;-0.49;-0.07
2022-04-25T11:39:40.780;704201978254499198;-1.4;0.0;-0.07
2022-04-25T11:39:40.799;704201978273839471;-1.12;-0.28;0.14
2022-04-25T11:39:40.818;704201978293179744;-0.63;-0.91;0.56
2022-04-25T11:39:40.838;704201978312520017;-0.28;-1.26;0.91
2022-04-25T11:39:40.857;704201978331860290;-0.21000001;-1.19;0.98
2022-04-25T11:39:40.876;704201978351200563;-0.07;-1.54;1.47
2022-04-25T11:39:40.896;704201978370540836;-0.14;-1.54;1.96
2022-04-25T11:39:40.915;704201978389881109;-0.56;-1.12;1.89
2022-04-25T11:39:40.934;704201978409221382;-0.63;-1.26;1.75
2022-04-25T11:39:40.954;704201978428561655;-0.28;-1.61;1.75
2022-04-25T11:39:40.973;704201978447901928;-0.07;-0.98;1.82
2022-04-25T11:39:40.993;704201978467242201;-0.14;-0.56;1.61
2022-04-25T11:39:41.012;704201978486582474;-0.14;-1.4;1.61
2022-04-25T11:39:41.031;704201978505922747;-0.14;-1.47;1.6800001
2022-04-25T11:39:41.051;704201978525263020;-0.14;-0.56;1.47
2022-04-25T11:39:41.070;704201978544603293;0.07;-0.21000001;1.33
2022-04-25T11:39:41.089;704201978563943566;0.21000001;-0.14;0.98
2022-04-25T11:39:41.109;704201978583283839;0.14;-0.7;0.98
2022-04-25T11:39:41.128;704201978602624112;0.0;-1.12;1.05
2022-04-25T11:39:41.147;704201978621964385;-0.07;-1.05;1.05
2022-04-25T11:39:41.167;704201978641304658;0.14;-0.84000003;1.05
2022-04-25T11:39:41.186;704201978660644931;0.56;-0.56;1.05
2022-04-25T11:39:41.205;704201978679985204;0.63;-0.63;1.05
2022-04-25T11:39:41.225;704201978699325477;0.49;-0.7;1.26
2022-04-25T11:39:41.244;704201978718665750;0.28;-1.19;1.47
2022-04-25T11:39:41.263;704201978738006023;0.07;-1.05;1.6800001
2022-04-25T11:39:41.283;704201978757346296;-0.07;-0.49;1.61
2022-04-25T11:39:41.302;704201978776686569;0.07;-0.35;1.47
2022-04-25T11:39:41.321;704201978796026842;0.21000001;-0.56;1.47
2022-04-25T11:39:41.341;704201978815367115;0.14;-0.91;1.33
2022-04-25T11:39:41.360;704201978834707388;-0.07;-1.12;1.4
2022-04-25T11:39:41.379;704201978854047661;-0.28;-1.05;1.61
2022-04-25T11:39:41.399;704201978873387934;-0.21000001;-0.77;1.4
2022-04-25T11:39:41.418;704201978892728207;0.07;-1.12;1.19
2022-04-25T11:39:41.437;704201978912068480;0.14;-0.98;1.26
2022-04-25T11:39:41.457;704201978931408753;0.0;-0.49;1.54
2022-04-25T11:39:41.476;704201978950749026;-0.28;-0.84000003;1.75
2022-04-25T11:39:41.495;704201978970089299;-0.63;-0.77;1.61
2022-04-25T11:39:41.515;704201978989429572;-0.7;-0.28;1.54
2022-04-25T11:39:41.534;704201979008769845;-0.63;-0.42000002;1.47
2022-04-25T11:39:41.553;704201979028110118;-0.35;-0.7;1.6800001
2022-04-25T11:39:41.573;704201979047450391;-0.14;-0.84000003;1.6800001
2022-04-25T11:39:41.592;704201979066790664;-0.07;-1.05;1.4
2022-04-25T11:39:41.611;704201979086130937;-0.35;-1.05;1.12
2022-04-25T11:39:41.631;704201979105471210;-0.42000002;-0.63;1.12
2022-04-25T11:39:41.650;704201979124811483;-0.28;-0.63;1.33
2022-04-25T11:39:41.669;704201979144151756;-0.21000001;-1.05;1.47
2022-04-25T11:39:41.689;704201979163492029;-0.42000002;-1.19;1.4
2022-04-25T11:39:41.708;704201979182832302;-0.63;-0.91;1.4
2022-04-25T11:39:41.727;704201979202172575;-0.42000002;-0.7;1.47
2022-04-25T11:39:41.747;704201979221512848;-0.28;-0.42000002;1.19
2022-04-25T11:39:41.766;704201979240853121;-0.35;-0.35;1.12
2022-04-25T11:39:41.785;704201979260193394;-0.7;-0.49;1.26
2022-04-25T11:39:41.805;704201979279533667;-0.77;-0.42000002;1.12
2022-04-25T11:39:41.824;704201979298873940;-0.42000002;-0.77;1.05
2022-04-25T11:39:41.843;704201979318214213;0.0;-0.84000003;1.33
2022-04-25T11:39:41.863;704201979337554486;0.21000001;-0.42000002;1.19
2022-04-25T11:39:41.882;704201979356894759;0.56;-1.26;1.19
2022-04-25T11:39:41.902;704201979376235032;0.49;-1.6800001;1.54
2022-04-25T11:39:41.921;704201979395575305;0.91;-1.61;1.33
2022-04-25T11:39:41.940;704201979414915578;1.82;-2.38;0.77
2022-04-25T11:39:41.960;704201979434255851;2.31;-3.5;0.14
2022-04-25T11:39:41.979;704201979453596124;2.45;-4.06;0.28
2022-04-25T11:39:41.998;704201979472936397;2.59;-3.57;0.49
2022-04-25T11:39:42.018;704201979492276670;2.52;-2.38;0.28
2022-04-25T11:39:42.037;704201979511616943;2.73;-2.03;0.35
2022-04-25T11:39:42.056;704201979530957216;2.8;-2.52;0.49
2022-04-25T11:39:42.076;704201979550297489;2.73;-2.8;0.35
2022-04-25T11:39:42.095;704201979569637762;2.52;-2.8;0.63
2022-04-25T11:39:42.114;704201979588978035;2.38;-2.38;1.12
2022-04-25T11:39:42.134;704201979608318308;2.24;-1.75;0.91
2022-04-25T11:39:42.153;704201979627658581;2.24;-2.17;0.21000001
2022-04-25T11:39:42.172;704201979646998854;2.31;-3.01;-0.35
2022-04-25T11:39:42.192;704201979666339127;2.38;-2.94;-0.14
2022-04-25T11:39:42.211;704201979685679400;2.45;-1.96;0.42000002
2022-04-25T11:39:42.230;704201979705019673;2.52;-1.61;0.28
2022-04-25T11:39:42.250;704201979724359946;2.66;-2.52;0.21000001
2022-04-25T11:39:42.269;704201979743700219;2.73;-3.15;0.0
2022-04-25T11:39:42.288;704201979763040492;2.38;-2.8;-0.28
2022-04-25T11:39:42.308;704201979782380765;1.89;-2.38;-0.42000002
2022-04-25T11:39:42.327;704201979801721038;1.6800001;-2.45;-0.42000002
2022-04-25T11:39:42.346;704201979821061311;1.54;-2.38;-0.14
2022-04-25T11:39:42.366;704201979840401584;1.26;-2.03;0.21000001
2022-04-25T11:39:42.385;704201979859741914;1.19;-1.89;0.77
2022-04-25T11:39:42.404;704201979879082154;0.98;-1.61;0.98
2022-04-25T11:39:42.424;704201979898422394;0.77;-1.19;1.19
2022-04-25T11:39:42.443;704201979917762634;0.7;-1.19;1.47
2022-04-25T11:39:42.462;704201979937102874;0.42000002;-0.98;1.75
2022-04-25T11:39:42.482;704201979956443114;0.07;-0.63;1.96
2022-04-25T11:39:42.501;704201979975783354;-0.14;-0.84000003;2.17
2022-04-25T11:39:42.520;704201979995123594;-0.28;-0.7;2.24
2022-04-25T11:39:42.540;704201980014463834;-0.35;-0.49;2.38
2022-04-25T11:39:42.559;704201980033804074;-0.42000002;-0.63;2.59
2022-04-25T11:39:42.578;704201980053144314;-0.7;-0.56;2.59
2022-04-25T11:39:42.598;704201980072484554;-0.98;-0.35;2.73
2022-04-25T11:39:42.617;704201980091824794;-1.05;-0.63;2.94
2022-04-25T11:39:42.636;704201980111165034;-0.77;-0.35;2.8700001
2022-04-25T11:39:42.656;704201980130505274;-0.49;-0.21000001;2.59
2022-04-25T11:39:42.675;704201980149845514;-0.35;-0.35;2.38
2022-04-25T11:39:42.694;704201980169185754;-0.49;-0.28;2.52
2022-04-25T11:39:42.714;704201980188525994;-0.56;0.0;2.94
2022-04-25T11:39:42.733;704201980207866234;-0.49;0.21000001;2.59
2022-04-25T11:39:42.752;704201980227206474;-0.63;-0.42000002;2.52
2022-04-25T11:39:42.772;704201980246546714;-0.63;-0.84000003;3.15
2022-04-25T11:39:42.791;704201980265886954;-0.42000002;-0.63;3.85
2022-04-25T11:39:42.811;704201980285227194;-0.56;-0.14;4.13
2022-04-25T11:39:42.830;704201980304567434;-0.7;-0.07;3.78
2022-04-25T11:39:42.849;704201980323907674;-0.56;-0.28;3.5
2022-04-25T11:39:42.869;704201980343247914;-0.42000002;-0.56;3.78
2022-04-25T11:39:42.888;704201980362588154;-0.42000002;-0.84000003;4.2
2022-04-25T11:39:42.907;704201980381928394;-0.49;-0.77;4.06
2022-04-25T11:39:42.927;704201980401268634;-0.63;-0.49;3.78
2022-04-25T11:39:42.946;704201980420608874;-0.77;-0.14;3.3600001
2022-04-25T11:39:42.965;704201980439949114;-0.56;-0.07;3.22
2022-04-25T11:39:42.985;704201980459289354;-0.56;0.0;3.08
2022-04-25T11:39:43.004;704201980478629594;-0.56;0.28;2.66
2022-04-25T11:39:43.023;704201980497969834;-0.56;-0.07;2.66
2022-04-25T11:39:43.043;704201980517310074;-0.42000002;-0.56;2.73
2022-04-25T11:39:43.062;704201980536650314;-0.49;-0.49;2.8
2022-04-25T11:39:43.081;704201980555990554;-0.63;-0.49;3.15
2022-04-25T11:39:43.101;704201980575330794;-0.77;-0.28;3.99
2022-04-25T11:39:43.120;704201980594671034;-0.7;-0.28;4.76
2022-04-25T11:39:43.139;704201980614011274;-0.49;-0.28;5.18
2022-04-25T11:39:43.159;704201980633351514;-0.56;-0.56;5.11
2022-04-25T11:39:43.178;704201980652691754;-0.63;-0.91;4.69
2022-04-25T11:39:43.197;704201980672031994;-0.56;-1.05;4.13
2022-04-25T11:39:43.217;704201980691372234;-0.42000002;-0.98;3.57
2022-04-25T11:39:43.236;704201980710712474;-0.14;-1.12;3.08
2022-04-25T11:39:43.255;704201980730052714;-0.28;-1.05;2.94
2022-04-25T11:39:43.275;704201980749392954;-0.56;-0.14;2.66
2022-04-25T11:39:43.294;704201980768733194;-0.63;0.07;2.24
2022-04-25T11:39:43.313;704201980788073434;-0.49;0.07;2.03
2022-04-25T11:39:43.333;704201980807413674;-0.49;-0.07;2.17
2022-04-25T11:39:43.352;704201980826753914;-0.49;-0.21000001;2.31
2022-04-25T11:39:43.371;704201980846094154;-0.42000002;0.07;3.01
2022-04-25T11:39:43.391;704201980865434394;-0.42000002;0.49;3.92
2022-04-25T11:39:43.410;704201980884774634;-0.63;0.14;4.27
2022-04-25T11:39:43.429;704201980904114874;-0.7;0.56;5.53
2022-04-25T11:39:43.449;704201980923455114;-0.84000003;1.26;6.65
2022-04-25T11:39:43.468;704201980942795354;-0.91;0.7;7.28
2022-04-25T11:39:43.487;704201980962135594;-0.84000003;0.0;7.77
2022-04-25T11:39:43.507;704201980981475834;-0.63;-0.07;8.05
2022-04-25T11:39:43.526;704201981000816074;-0.28;-0.35;7.91
2022-04-25T11:39:43.545;704201981020156314;-0.28;0.14;7.35
2022-04-25T11:39:43.565;704201981039496554;-0.56;1.26;6.37
2022-04-25T11:39:43.584;704201981058836794;-0.63;1.54;5.11
2022-04-25T11:39:43.603;704201981078177034;-0.28;1.75;3.92
2022-04-25T11:39:43.623;704201981097517274;0.07;1.82;2.66
2022-04-25T11:39:43.642;704201981116857514;0.49;1.75;1.12
2022-04-25T11:39:43.661;704201981136197754;0.77;0.98;0.21000001
2022-04-25T11:39:43.681;704201981155537994;0.77;0.56;-0.14
2022-04-25T11:39:43.700;704201981174878234;0.84000003;0.56;-0.28
2022-04-25T11:39:43.719;704201981194218474;0.91;-0.35;-0.56
2022-04-25T11:39:43.739;704201981213558714;1.05;-1.19;-0.35
2022-04-25T11:39:43.758;704201981232898954;0.91;-1.19;0.0
2022-04-25T11:39:43.778;704201981252239194;0.77;-0.84000003;0.49
2022-04-25T11:39:43.797;704201981271579434;0.56;-0.98;0.77
2022-04-25T11:39:43.816;704201981290919674;0.42000002;-1.12;0.77
2022-04-25T11:39:43.836;704201981310259914;0.49;-1.33;0.77
2022-04-25T11:39:43.855;704201981329600154;0.49;-1.26;1.05
2022-04-25T11:39:43.874;704201981348940394;0.35;-1.19;1.05
2022-04-25T11:39:43.894;704201981368280634;0.42000002;-1.96;0.77
2022-04-25T11:39:43.913;704201981387620874;0.35;-2.73;0.63
2022-04-25T11:39:43.932;704201981406961114;0.35;-1.96;0.21000001
2022-04-25T11:39:43.952;704201981426301354;0.42000002;-1.12;-0.35
2022-04-25T11:39:43.971;704201981445641594;0.35;-1.19;-0.77
2022-04-25T11:39:43.990;704201981464981834;0.14;-1.19;-1.19
2022-04-25T11:39:44.010;704201981484322074;0.14;-1.4;-1.33
2022-04-25T11:39:44.029;704201981503662314;0.35;-1.82;-1.26
2022-04-25T11:39:44.048;704201981523002554;0.63;-1.75;-1.4
2022-04-25T11:39:44.068;704201981542342794;0.98;-1.61;-1.82
2022-04-25T11:39:44.087;704201981561683034;1.54;-2.66;-2.8700001
2022-04-25T11:39:44.106;704201981581023274;2.03;-4.06;-3.92
2022-04-25T11:39:44.126;704201981600363514;1.89;-4.97;-5.18
2022-04-25T11:39:44.145;704201981619703754;0.42000002;-3.92;-6.37
2022-04-25T11:39:44.164;704201981639043994;-3.71;-0.91;-6.16
2022-04-25T11:39:44.184;704201981658384346;-11.83;4.76;-4.55
2022-04-25T11:39:44.203;704201981677724673;-21.63;16.31;-4.48
2022-04-25T11:39:44.222;704201981697065000;-33.11;27.72;-2.73
2022-04-25T11:39:44.242;704201981716405327;-45.08;35.0;3.22
2022-04-25T11:39:44.261;704201981735745654;-57.05;40.53;7.0
2022-04-25T11:39:44.280;704201981755085981;-66.92;41.23;8.82
2022-04-25T11:39:44.300;704201981774426308;-70.35;34.58;5.67
2022-04-25T11:39:44.319;704201981793766635;-68.39;26.04;3.85
2022-04-25T11:39:44.338;704201981813106962;-68.95;30.87;7.77
2022-04-25T11:39:44.358;704201981832447289;-74.48;39.48;12.81
2022-04-25T11:39:44.377;704201981851787616;-80.43;40.74;18.62
2022-04-25T11:39:44.396;704201981871127943;-81.83;31.5;23.1
2022-04-25T11:39:44.416;704201981890468270;-75.67;19.81;28.630001
2022-04-25T11:39:44.435;704201981909808597;-70.840004;13.2300005;37.170002
2022-04-25T11:39:44.454;704201981929148924;-72.1;12.32;50.68
2022-04-25T11:39:44.474;704201981948489251;-76.37;14.77;60.48
2022-04-25T11:39:44.493;704201981967829578;-76.51;6.02;68.11
2022-04-25T11:39:44.512;704201981987169905;-69.02;-2.66;75.81
2022-04-25T11:39:44.532;704201982006510232;-57.19;-6.02;80.43
2022-04-25T11:39:44.551;704201982025850559;-45.15;-2.31;83.51
2022-04-25T11:39:44.570;704201982045190886;-36.75;5.53;86.87
2022-04-25T11:39:44.590;704201982064531213;-32.62;11.62;90.93
2022-04-25T11:39:44.609;704201982083871540;-30.45;10.57;92.19
2022-04-25T11:39:44.628;704201982103211867;-29.4;3.64;90.86
2022-04-25T11:39:44.648;704201982122552194;-28.84;1.82;92.33
2022-04-25T11:39:44.667;704201982141892521;-28.49;4.48;92.54
2022-04-25T11:39:44.687;704201982161232848;-26.74;7.63;91.21
2022-04-25T11:39:44.706;704201982180573175;-21.98;9.03;89.11
2022-04-25T11:39:44.725;704201982199913502;-17.5;7.84;85.54
2022-04-25T11:39:44.745;704201982219253829;-14.42;6.79;80.71
2022-04-25T11:39:44.764;704201982238594156;-11.55;7.4900002;76.23
2022-04-25T11:39:44.783;704201982257934483;-7.28;6.37;71.33
2022-04-25T11:39:44.803;704201982277274810;-3.15;1.54;63.7
2022-04-25T11:39:44.822;704201982296615137;0.42000002;3.15;56.7
2022-04-25T11:39:44.841;704201982315955464;7.28;7.14;51.52
2022-04-25T11:39:44.861;704201982335295791;15.68;1.33;43.68
2022-04-25T11:39:44.880;704201982354636118;21.14;-8.54;32.06
2022-04-25T11:39:44.899;704201982373976445;23.94;-12.88;21.84
2022-04-25T11:39:44.919;704201982393316772;27.37;-13.86;14.56
2022-04-25T11:39:44.938;704201982412657099;31.15;-14.35;8.47
2022-04-25T11:39:44.957;704201982431997426;34.02;-14.42;5.25
2022-04-25T11:39:44.977;704201982451337753;35.91;-13.37;2.8
2022-04-25T11:39:44.996;704201982470678080;37.24;-10.08;0.77
2022-04-25T11:39:45.015;704201982490018407;39.34;-7.91;0.98
2022-04-25T11:39:45.035;704201982509358734;41.51;-10.01;2.31
2022-04-25T11:39:45.054;704201982528699061;43.54;-12.81;4.27
2022-04-25T11:39:45.073;704201982548039388;43.96;-14.07;5.95
2022-04-25T11:39:45.093;704201982567379715;42.77;-15.4;4.83
2022-04-25T11:39:45.112;704201982586720042;41.44;-19.18;0.56
2022-04-25T11:39:45.131;704201982606060369;39.69;-21.42;-5.6
2022-04-25T11:39:45.151;704201982625400696;37.1;-23.1;-12.25
2022-04-25T11:39:45.170;704201982644741023;32.76;-24.5;-16.66
2022-04-25T11:39:45.189;704201982664081350;27.93;-25.76;-16.94
2022-04-25T11:39:45.209;704201982683421677;22.05;-29.4;-16.66
2022-04-25T11:39:45.228;704201982702762004;17.08;-27.79;-16.66
2022-04-25T11:39:45.247;704201982722102331;13.72;-25.27;-17.01
2022-04-25T11:39:45.267;704201982741442658;9.94;-28.84;-17.36
2022-04-25T11:39:45.286;704201982760787853;5.46;-32.97;-16.59
2022-04-25T11:39:45.305;704201982780133002;2.31;-33.6;-15.96
2022-04-25T11:39:45.325;704201982799478151;0.7;-33.53;-16.8
2022-04-25T11:39:45.344;704201982818823300;-1.33;-30.52;-18.06
2022-04-25T11:39:45.363;704201982838168449;-3.43;-23.38;-19.04
2022-04-25T11:39:45.383;704201982857513598;-4.34;-18.55;-19.74
2022-04-25T11:39:45.402;704201982876858747;-5.25;-16.87;-19.11
2022-04-25T11:39:45.421;704201982896203896;-5.6;-14.56;-16.94
2022-04-25T11:39:45.441;704201982915549045;-5.39;-12.11;-14.14
2022-04-25T11:39:45.460;704201982934894194;-3.29;4.76;2.8
2022-04-25T11:39:45.480;704201982954239343;4.83;-0.35;7.84
2022-04-25T11:39:45.499;704201982973584492;4.55;-27.44;-13.58
2022-04-25T11:39:45.518;704201982992929641;-4.34;-20.72;-7.84
2022-04-25T11:39:45.538;704201983012274790;-7.21;-2.24;-1.4
2022-04-25T11:39:45.557;704201983031619939;-11.76;3.3600001;-4.27
2022-04-25T11:39:45.576;704201983050965088;-15.05;-3.92;-2.1
2022-04-25T11:39:45.596;704201983070310237;-16.38;-9.66;-1.26
2022-04-25T11:39:45.615;704201983089655386;-17.78;-7.14;1.89
2022-04-25T11:39:45.634;704201983109000535;-18.55;-4.97;5.81
2022-04-25T11:39:45.654;704201983128345684;-19.25;-3.71;7.77
2022-04-25T11:39:45.673;704201983147690833;-19.88;-1.96;9.38
2022-04-25T11:39:45.692;704201983167035982;-20.44;-1.61;11.62
2022-04-25T11:39:45.712;704201983186381131;-21.0;-4.06;14.21
2022-04-25T11:39:45.731;704201983205726280;-21.14;-5.18;17.22
2022-04-25T11:39:45.750;704201983225071429;-21.63;-3.57;18.83
2022-04-25T11:39:45.770;704201983244416578;-22.89;-0.98;20.37
2022-04-25T11:39:45.789;704201983263761727;-25.34;2.17;22.19
2022-04-25T11:39:45.808;704201983283106876;-28.49;4.41;24.5
2022-04-25T11:39:45.828;704201983302452025;-31.64;3.57;27.37
2022-04-25T11:39:45.847;704201983321797174;-34.44;-1.12;30.87
2022-04-25T11:39:45.866;704201983341142323;-37.45;-4.76;33.670002
2022-04-25T11:39:45.886;704201983360487472;-40.95;-5.7400002;34.93
2022-04-25T11:39:45.905;704201983379832621;-45.71;-4.48;36.82
2022-04-25T11:39:45.924;704201983399177770;-50.68;-0.7;40.88
2022-04-25T11:39:45.944;704201983418522919;-53.69;2.17;44.1
2022-04-25T11:39:45.963;704201983437868068;-55.93;0.98;43.47
2022-04-25T11:39:45.982;704201983457213217;-56.420002;-1.26;43.89
2022-04-25T11:39:46.002;704201983476558366;-55.02;-2.31;44.38
2022-04-25T11:39:46.021;704201983495903515;-53.27;-3.64;43.19
2022-04-25T11:39:46.041;704201983515248664;-52.01;-10.08;44.31
2022-04-25T11:39:46.060;704201983534593813;-49.77;-21.91;44.8
2022-04-25T11:39:46.079;704201983553938962;-42.91;-30.66;42.07
2022-04-25T11:39:46.099;704201983573284111;-36.47;-27.23;39.76
2022-04-25T11:39:46.118;704201983592629260;-36.05;-15.47;36.47
2022-04-25T11:39:46.137;704201983611974409;-27.44;-13.79;32.34
2022-04-25T11:39:46.157;704201983631319558;-17.57;-37.66;28.84
2022-04-25T11:39:46.176;704201983650664707;-17.85;-50.61;19.39
2022-04-25T11:39:46.195;704201983670009856;-15.96;-41.65;2.38
2022-04-25T11:39:46.215;704201983689355005;-11.06;-26.67;-10.78
2022-04-25T11:39:46.234;704201983708700154;-5.46;-15.05;-14.07
2022-04-25T11:39:46.253;704201983728045303;-2.45;-14.84;-14.49
2022-04-25T11:39:46.273;704201983747390452;0.0;-19.25;-15.33
2022-04-25T11:39:46.292;704201983766735601;3.15;-27.58;-9.8
2022-04-25T11:39:46.311;704201983786080750;5.39;-34.09;-0.07
2022-04-25T11:39:46.331;704201983805425899;5.81;-29.89;9.31
2022-04-25T11:39:46.350;704201983824771048;6.51;-18.34;17.29
2022-04-25T11:39:46.369;704201983844116197;10.57;-14.0;24.64
2022-04-25T11:39:46.389;704201983863461346;18.9;-22.82;30.45
2022-04-25T11:39:46.408;704201983882796649;27.44;-34.23;35.98
2022-04-25T11:39:46.427;704201983902131938;33.88;-42.0;40.04
