Phone timestamp;sensor timestamp [ns];X [mg];Y [mg];Z [mg]
2022-04-25T11:39:39.414;704201977268144650;-753;456;-503
2022-04-25T11:39:39.434;704201977287485051;-755;454;-500
2022-04-25T11:39:39.453;704201977306825452;-759;450;-501
2022-04-25T11:39:39.472;704201977326165853;-761;451;-502
2022-04-25T11:39:39.492;704201977345506254;-762;454;-496
2022-04-25T11:39:39.511;704201977364846655;-754;452;-499
2022-04-25T11:39:39.530;704201977384187056;-754;453;-502
2022-04-25T11:39:39.550;704201977403527457;-753;456;-501
2022-04-25T11:39:39.569;704201977422867858;-760;454;-503
2022-04-25T11:39:39.588;704201977442208259;-757;460;-505
2022-04-25T11:39:39.608;704201977461548660;-755;451;-504
2022-04-25T11:39:39.627;704201977480889061;-751;453;-506
2022-04-25T11:39:39.646;704201977500229462;-752;452;-508
2022-04-25T11:39:39.666;704201977519569863;-756;450;-507
2022-04-25T11:39:39.685;704201977538910264;-757;454;-501
2022-04-25T11:39:39.704;704201977558250665;-761;455;-504
2022-04-25T11:39:39.724;704201977577591066;-758;453;-506
2022-04-25T11:39:39.743;704201977596931464;-754;451;-509
2022-04-25T11:39:39.763;704201977616271822;-757;454;-501
2022-04-25T11:39:39.782;704201977635612180;-759;450;-500
2022-04-25T11:39:39.801;704201977654952538;-754;456;-495
2022-04-25T11:39:39.821;704201977674292896;-764;454;-500
2022-04-25T11:39:39.840;704201977693633254;-762;458;-502
2022-04-25T11:39:39.859;704201977712973612;-756;453;-503
2022-04-25T11:39:39.879;704201977732313970;-754;445;-504
2022-04-25T11:39:39.898;704201977751654328;-761;455;-505
2022-04-25T11:39:39.917;704201977770994686;-758;454;-508
2022-04-25T11:39:39.937;704201977790335044;-755;449;-506
2022-04-25T11:39:39.956;704201977809675402;-752;445;-506
2022-04-25T11:39:39.975;704201977829015760;-759;445;-504
2022-04-25T11:39:39.995;704201977848356118;-759;445;-505
2022-04-25T11:39:40.014;704201977867696476;-757;450;-501
2022-04-25T11:39:40.033;704201977887036834;-758;449;-505
2022-04-25T11:39:40.053;704201977906377192;-765;455;-508
2022-04-25T11:39:40.072;704201977925717550;-758;459;-501
2022-04-25T11:39:40.091;704201977945057908;-761;458;-501
2022-04-25T11:39:40.111;704201977964398266;-758;451;-501
2022-04-25T11:39:40.130;704201977983738624;-760;450;-501
2022-04-25T11:39:40.149;704201978003078982;-756;455;-495
2022-04-25T11:39:40.169;704201978022419340;-753;449;-502
2022-04-25T11:39:40.188;704201978041759698;-755;445;-503
2022-04-25T11:39:40.207;704201978061100056;-767;451;-505
2022-04-25T11:39:40.227;704201978080440414;-757;447;-506
2022-04-25T11:39:40.246;704201978099780772;-757;444;-504
2022-04-25T11:39:40.265;704201978119121130;-755;444;-503
2022-04-25T11:39:40.285;704201978138461488;-756;446;-505
2022-04-25T11:39:40.304;704201978157801846;-755;448;-507
2022-04-25T11:39:40.323;704201978177142204;-758;443;-507
2022-04-25T11:39:40.343;704201978196482562;-756;446;-504
2022-04-25T11:39:40.362;704201978215822920;-762;445;-503
2022-04-25T11:39:40.381;704201978235163278;-760;449;-505
2022-04-25T11:39:40.401;704201978254503636;-760;448;-503
2022-04-25T11:39:40.420;704201978273843994;-759;450;-498
2022-04-25T11:39:40.439;704201978293184352;-765;446;-498
2022-04-25T11:39:40.459;704201978312524710;-764;444;-500
2022-04-25T11:39:40.478;704201978331865068;-761;447;-494
2022-04-25T11:39:40.497;704201978351205426;-760;452;-496
2022-04-25T11:39:40.517;704201978370545784;-764;446;-498
2022-04-25T11:39:40.536;704201978389886142;-754;442;-501
2022-04-25T11:39:40.555;704201978409226500;-762;446;-499
2022-04-25T11:39:40.575;704201978428566858;-765;447;-504
2022-04-25T11:39:40.594;704201978447907216;-758;448;-508
2022-04-25T11:39:40.613;704201978467247574;-756;446;-507
2022-04-25T11:39:40.633;704201978486587932;-757;451;-503
2022-04-25T11:39:40.652;704201978505928290;-761;449;-502
2022-04-25T11:39:40.672;704201978525268648;-756;445;-497
2022-04-25T11:39:40.691;704201978544609006;-758;444;-499
2022-04-25T11:39:40.710;704201978563949364;-761;449;-496
2022-04-25T11:39:40.730;704201978583289722;-762;451;-496
2022-04-25T11:39:40.749;704201978602630080;-764;454;-503
2022-04-25T11:39:40.768;704201978621970438;-760;452;-504
2022-04-25T11:39:40.788;704201978641310796;-758;451;-502
2022-04-25T11:39:40.807;704201978660651154;-764;450;-504
2022-04-25T11:39:40.826;704201978679991512;-760;444;-504
2022-04-25T11:39:40.846;704201978699331870;-758;447;-505
2022-04-25T11:39:40.865;704201978718672228;-760;452;-504
2022-04-25T11:39:40.884;704201978738012586;-759;448;-503
2022-04-25T11:39:40.904;704201978757352944;-761;447;-502
2022-04-25T11:39:40.923;704201978776693302;-754;445;-505
2022-04-25T11:39:40.942;704201978796033660;-760;446;-502
2022-04-25T11:39:40.962;704201978815374018;-758;446;-497
2022-04-25T11:39:40.981;704201978834714376;-762;449;-505
2022-04-25T11:39:41.000;704201978854054734;-759;448;-502
2022-04-25T11:39:41.020;704201978873395092;-762;449;-502
2022-04-25T11:39:41.039;704201978892735450;-764;448;-503
2022-04-25T11:39:41.058;704201978912075808;-755;445;-507
2022-04-25T11:39:41.078;704201978931416166;-757;448;-499
2022-04-25T11:39:41.097;704201978950756524;-759;446;-505
2022-04-25T11:39:41.116;704201978970096882;-755;450;-505
2022-04-25T11:39:41.136;704201978989436680;-756;446;-509
2022-04-25T11:39:41.155;704201979008776410;-755;448;-503
2022-04-25T11:39:41.174;704201979028116140;-757;454;-501
2022-04-25T11:39:41.194;704201979047455870;-757;453;-505
2022-04-25T11:39:41.213;704201979066795600;-758;446;-502
2022-04-25T11:39:41.232;704201979086135330;-762;451;-502
2022-04-25T11:39:41.252;704201979105475060;-756;452;-503
2022-04-25T11:39:41.271;704201979124814790;-760;452;-504
2022-04-25T11:39:41.290;704201979144154520;-757;448;-504
2022-04-25T11:39:41.310;704201979163494250;-758;443;-508
2022-04-25T11:39:41.329;704201979182833980;-758;451;-505
2022-04-25T11:39:41.348;704201979202173710;-758;453;-507
2022-04-25T11:39:41.368;704201979221513440;-759;444;-503
2022-04-25T11:39:41.387;704201979240853170;-758;445;-506
2022-04-25T11:39:41.406;704201979260192900;-754;452;-508
2022-04-25T11:39:41.426;704201979279532630;-757;457;-505
2022-04-25T11:39:41.445;704201979298872360;-758;452;-504
2022-04-25T11:39:41.464;704201979318212090;-757;458;-500
2022-04-25T11:39:41.484;704201979337551820;-752;454;-499
2022-04-25T11:39:41.503;704201979356891550;-749;452;-498
2022-04-25T11:39:41.522;704201979376231280;-748;455;-502
2022-04-25T11:39:41.542;704201979395571010;-745;455;-504
2022-04-25T11:39:41.561;704201979414910740;-748;452;-504
2022-04-25T11:39:41.580;704201979434250470;-758;453;-505
2022-04-25T11:39:41.600;704201979453590200;-765;446;-503
2022-04-25T11:39:41.619;704201979472929930;-760;442;-502
2022-04-25T11:39:41.639;704201979492269660;-761;445;-500
2022-04-25T11:39:41.658;704201979511609390;-759;447;-503
2022-04-25T11:39:41.677;704201979530949120;-758;442;-506
2022-04-25T11:39:41.697;704201979550288850;-763;443;-502
2022-04-25T11:39:41.716;704201979569628580;-765;445;-500
2022-04-25T11:39:41.735;704201979588968310;-760;446;-505
2022-04-25T11:39:41.755;704201979608308040;-759;441;-503
2022-04-25T11:39:41.774;704201979627647770;-754;435;-503
2022-04-25T11:39:41.793;704201979646987500;-760;434;-505
2022-04-25T11:39:41.813;704201979666327230;-770;440;-504
2022-04-25T11:39:41.832;704201979685666960;-757;445;-500
2022-04-25T11:39:41.851;704201979705006690;-755;437;-502
2022-04-25T11:39:41.871;704201979724346420;-761;437;-501
2022-04-25T11:39:41.890;704201979743686150;-764;438;-506
2022-04-25T11:39:41.909;704201979763025880;-762;435;-505
2022-04-25T11:39:41.929;704201979782365610;-770;437;-509
2022-04-25T11:39:41.948;704201979801705340;-773;434;-505
2022-04-25T11:39:41.967;704201979821045070;-773;434;-506
2022-04-25T11:39:41.987;704201979840384800;-775;434;-509
2022-04-25T11:39:42.006;704201979859724530;-774;426;-505
2022-04-25T11:39:42.025;704201979879064260;-769;428;-501
2022-04-25T11:39:42.045;704201979898403990;-774;429;-498
2022-04-25T11:39:42.064;704201979917743720;-774;422;-506
2022-04-25T11:39:42.083;704201979937083450;-772;428;-502
2022-04-25T11:39:42.103;704201979956423180;-771;430;-497
2022-04-25T11:39:42.122;704201979975762910;-773;429;-498
2022-04-25T11:39:42.141;704201979995102640;-768;431;-502
2022-04-25T11:39:42.161;704201980014442370;-770;437;-500
2022-04-25T11:39:42.180;704201980033782100;-771;435;-502
2022-04-25T11:39:42.199;704201980053121830;-766;439;-500
2022-04-25T11:39:42.219;704201980072461560;-764;443;-500
2022-04-25T11:39:42.238;704201980091801290;-770;440;-503
2022-04-25T11:39:42.257;704201980111141020;-766;446;-503
2022-04-25T11:39:42.277;704201980130480750;-760;442;-504
2022-04-25T11:39:42.296;704201980149820480;-760;435;-502
2022-04-25T11:39:42.315;704201980169160210;-765;443;-501
2022-04-25T11:39:42.335;704201980188499940;-760;439;-507
2022-04-25T11:39:42.354;704201980207839670;-762;438;-508
2022-04-25T11:39:42.373;704201980227179400;-760;439;-508
2022-04-25T11:39:42.393;704201980246519130;-762;438;-500
2022-04-25T11:39:42.412;704201980265858860;-760;436;-504
2022-04-25T11:39:42.431;704201980285198590;-763;440;-505
2022-04-25T11:39:42.451;704201980304538320;-764;442;-506
2022-04-25T11:39:42.470;704201980323878050;-763;445;-509
2022-04-25T11:39:42.489;704201980343217780;-759;446;-504
2022-04-25T11:39:42.509;704201980362557510;-759;445;-502
2022-04-25T11:39:42.528;704201980381897240;-758;445;-501
2022-04-25T11:39:42.547;704201980401236970;-756;443;-507
2022-04-25T11:39:42.567;704201980420577568;-757;443;-505
2022-04-25T11:39:42.586;704201980439918157;-755;447;-504
2022-04-25T11:39:42.606;704201980459258746;-753;445;-501
2022-04-25T11:39:42.625;704201980478599335;-754;453;-503
2022-04-25T11:39:42.644;704201980497939924;-758;457;-510
2022-04-25T11:39:42.664;704201980517280513;-761;452;-503
2022-04-25T11:39:42.683;704201980536621102;-764;448;-508
2022-04-25T11:39:42.702;704201980555961691;-762;450;-508
2022-04-25T11:39:42.722;704201980575302280;-756;450;-506
2022-04-25T11:39:42.741;704201980594642869;-747;449;-502
2022-04-25T11:39:42.760;704201980613983458;-753;447;-504
2022-04-25T11:39:42.780;704201980633324047;-748;453;-506
2022-04-25T11:39:42.799;704201980652664636;-753;454;-506
2022-04-25T11:39:42.818;704201980672005225;-746;457;-508
2022-04-25T11:39:42.838;704201980691345814;-749;460;-505
2022-04-25T11:39:42.857;704201980710686403;-755;458;-508
2022-04-25T11:39:42.876;704201980730026992;-752;456;-510
2022-04-25T11:39:42.896;704201980749367581;-750;456;-504
2022-04-25T11:39:42.915;704201980768708170;-749;455;-507
2022-04-25T11:39:42.934;704201980788048759;-750;459;-505
2022-04-25T11:39:42.954;704201980807389348;-753;462;-509
2022-04-25T11:39:42.973;704201980826729937;-754;464;-508
2022-04-25T11:39:42.992;704201980846070526;-754;469;-507
2022-04-25T11:39:43.012;704201980865411115;-759;465;-503
2022-04-25T11:39:43.031;704201980884751704;-762;463;-508
2022-04-25T11:39:43.050;704201980904092293;-757;465;-512
2022-04-25T11:39:43.070;704201980923432882;-750;465;-507
2022-04-25T11:39:43.089;704201980942773471;-744;468;-510
2022-04-25T11:39:43.108;704201980962114060;-742;470;-505
2022-04-25T11:39:43.128;704201980981454649;-741;469;-506
2022-04-25T11:39:43.147;704201981000795238;-737;462;-506
2022-04-25T11:39:43.166;704201981020135827;-733;467;-511
2022-04-25T11:39:43.186;704201981039476416;-731;470;-512
2022-04-25T11:39:43.205;704201981058817005;-727;472;-507
2022-04-25T11:39:43.224;704201981078157594;-723;476;-513
2022-04-25T11:39:43.244;704201981097498183;-722;477;-511
2022-04-25T11:39:43.263;704201981116838772;-725;475;-515
2022-04-25T11:39:43.282;704201981136179361;-735;479;-513
2022-04-25T11:39:43.302;704201981155519950;-736;479;-514
2022-04-25T11:39:43.321;704201981174860539;-732;477;-514
2022-04-25T11:39:43.340;704201981194201128;-735;475;-512
2022-04-25T11:39:43.360;704201981213541717;-742;478;-512
2022-04-25T11:39:43.379;704201981232882306;-740;477;-515
2022-04-25T11:39:43.398;704201981252222895;-743;472;-515
2022-04-25T11:39:43.418;704201981271563484;-735;475;-517
2022-04-25T11:39:43.437;704201981290904073;-742;467;-516
2022-04-25T11:39:43.456;704201981310244662;-740;472;-516
2022-04-25T11:39:43.476;704201981329585251;-731;476;-513
2022-04-25T11:39:43.495;704201981348925840;-731;473;-520
2022-04-25T11:39:43.515;704201981368266429;-736;474;-515
2022-04-25T11:39:43.534;704201981387607018;-740;469;-515
2022-04-25T11:39:43.553;704201981406947607;-733;469;-512
2022-04-25T11:39:43.573;704201981426288196;-740;467;-513
2022-04-25T11:39:43.592;704201981445628785;-737;466;-512
2022-04-25T11:39:43.611;704201981464969374;-737;471;-514
2022-04-25T11:39:43.631;704201981484309963;-735;470;-514
2022-04-25T11:39:43.650;704201981503650552;-738;475;-511
2022-04-25T11:39:43.669;704201981522991141;-730;477;-508
2022-04-25T11:39:43.689;704201981542331730;-730;473;-512
2022-04-25T11:39:43.708;704201981561672319;-723;470;-516
2022-04-25T11:39:43.727;704201981581012908;-725;474;-517
2022-04-25T11:39:43.747;704201981600353497;-736;465;-541
2022-04-25T11:39:43.766;704201981619694086;-764;474;-572
2022-04-25T11:39:43.785;704201981639034675;-782;474;-595
2022-04-25T11:39:43.805;704201981658375264;-742;478;-635
2022-04-25T11:39:43.824;704201981677715853;-743;478;-672
2022-04-25T11:39:43.843;704201981697056442;-739;512;-682
2022-04-25T11:39:43.863;704201981716397031;-718;565;-669
2022-04-25T11:39:43.882;704201981735737620;-654;609;-639
2022-04-25T11:39:43.901;704201981755078209;-609;613;-571
2022-04-25T11:39:43.921;704201981774418798;-658;548;-556
2022-04-25T11:39:43.940;704201981793759174;-718;506;-532
2022-04-25T11:39:43.959;704201981813099540;-740;563;-508
2022-04-25T11:39:43.979;704201981832439906;-686;640;-518
2022-04-25T11:39:43.998;704201981851780272;-652;707;-435
2022-04-25T11:39:44.017;704201981871120638;-636;731;-398
2022-04-25T11:39:44.037;704201981890461004;-666;757;-400
2022-04-25T11:39:44.056;704201981909801370;-708;779;-423
2022-04-25T11:39:44.075;704201981929141736;-651;795;-446
2022-04-25T11:39:44.095;704201981948482102;-611;816;-398
2022-04-25T11:39:44.114;704201981967822468;-547;834;-387
2022-04-25T11:39:44.133;704201981987162834;-542;850;-339
2022-04-25T11:39:44.153;704201982006503200;-565;862;-307
2022-04-25T11:39:44.172;704201982025843566;-552;867;-311
2022-04-25T11:39:44.191;704201982045183932;-508;878;-338
2022-04-25T11:39:44.211;704201982064524298;-465;891;-347
2022-04-25T11:39:44.230;704201982083864664;-439;885;-347
2022-04-25T11:39:44.249;704201982103205030;-431;887;-346
2022-04-25T11:39:44.269;704201982122545396;-406;910;-329
2022-04-25T11:39:44.288;704201982141885762;-366;929;-339
2022-04-25T11:39:44.307;704201982161226128;-329;943;-335
2022-04-25T11:39:44.327;704201982180566494;-300;940;-321
2022-04-25T11:39:44.346;704201982199906860;-267;937;-319
2022-04-25T11:39:44.365;704201982219247226;-227;946;-328
2022-04-25T11:39:44.385;704201982238587592;-209;962;-302
2022-04-25T11:39:44.404;704201982257927958;-202;964;-290
2022-04-25T11:39:44.424;704201982277268324;-152;958;-292
2022-04-25T11:39:44.443;704201982296608690;-129;963;-288
2022-04-25T11:39:44.462;704201982315949056;-124;962;-269
2022-04-25T11:39:44.482;704201982335289422;-98;937;-270
2022-04-25T11:39:44.501;704201982354629788;-113;908;-277
2022-04-25T11:39:44.520;704201982373970154;-130;895;-270
2022-04-25T11:39:44.540;704201982393310520;-126;877;-278
2022-04-25T11:39:44.559;704201982412650886;-134;842;-290
2022-04-25T11:39:44.578;704201982431991252;-153;802;-295
2022-04-25T11:39:44.598;704201982451331618;-153;767;-297
2022-04-25T11:39:44.617;704201982470671984;-153;745;-306
2022-04-25T11:39:44.636;704201982490012350;-145;721;-317
2022-04-25T11:39:44.656;704201982509352716;-154;701;-334
2022-04-25T11:39:44.675;704201982528693082;-182;678;-337
2022-04-25T11:39:44.694;704201982548033448;-187;685;-342
2022-04-25T11:39:44.714;704201982567373814;-207;718;-357
2022-04-25T11:39:44.733;704201982586714180;-225;739;-366
2022-04-25T11:39:44.752;704201982606054546;-248;742;-394
2022-04-25T11:39:44.772;704201982625394912;-239;738;-446
2022-04-25T11:39:44.791;704201982644735278;-265;764;-470
2022-04-25T11:39:44.810;704201982664075644;-293;782;-491
2022-04-25T11:39:44.830;704201982683416010;-291;796;-515
2022-04-25T11:39:44.849;704201982702756376;-316;814;-513
2022-04-25T11:39:44.868;704201982722096742;-319;830;-529
2022-04-25T11:39:44.888;704201982741437108;-330;839;-540
2022-04-25T11:39:44.907;704201982760777474;-359;857;-537
2022-04-25T11:39:44.926;704201982780117840;-382;857;-542
2022-04-25T11:39:44.946;704201982799458206;-398;838;-536
2022-04-25T11:39:44.965;704201982818798572;-405;824;-535
2022-04-25T11:39:44.984;704201982838138938;-404;815;-525
2022-04-25T11:39:45.004;704201982857489800;-385;800;-525
2022-04-25T11:39:45.023;704201982876840624;-378;794;-516
2022-04-25T11:39:45.042;704201982896191448;-374;801;-532
2022-04-25T11:39:45.062;704201982915542272;-524;1158;-820
2022-04-25T11:39:45.081;704201982934893096;-322;1242;-432
2022-04-25T11:39:45.100;704201982954243920;-233;665;-460
2022-04-25T11:39:45.120;704201982973594744;-475;610;-434
2022-04-25T11:39:45.139;704201982992945568;-465;765;-439
2022-04-25T11:39:45.159;704201983012296392;-397;817;-462
2022-04-25T11:39:45.178;704201983031647216;-400;855;-483
2022-04-25T11:39:45.197;704201983050998040;-382;826;-483
2022-04-25T11:39:45.217;704201983070348864;-392;815;-474
2022-04-25T11:39:45.236;704201983089699688;-377;828;-474
2022-04-25T11:39:45.255;704201983109050512;-371;833;-461
2022-04-25T11:39:45.275;704201983128401336;-362;834;-463
2022-04-25T11:39:45.294;704201983147752160;-342;848;-454
2022-04-25T11:39:45.313;704201983167102984;-324;853;-447
2022-04-25T11:39:45.333;704201983186453808;-332;858;-434
2022-04-25T11:39:45.352;704201983205804632;-338;863;-421
2022-04-25T11:39:45.371;704201983225155456;-348;862;-423
2022-04-25T11:39:45.391;704201983244506280;-345;857;-424
2022-04-25T11:39:45.410;704201983263857104;-337;856;-416
2022-04-25T11:39:45.429;704201983283207928;-309;870;-409
2022-04-25T11:39:45.449;704201983302558752;-295;868;-397
2022-04-25T11:39:45.468;704201983321909576;-292;880;-381
2022-04-25T11:39:45.488;704201983341260400;-303;900;-367
2022-04-25T11:39:45.507;704201983360611224;-300;892;-352
2022-04-25T11:39:45.526;704201983379962048;-279;888;-346
2022-04-25T11:39:45.546;704201983399312872;-250;925;-310
2022-04-25T11:39:45.565;704201983418663696;-228;927;-290
2022-04-25T11:39:45.584;704201983438014520;-203;947;-260
2022-04-25T11:39:45.604;704201983457365344;-198;959;-226
2022-04-25T11:39:45.623;704201983476716168;-161;984;-204
2022-04-25T11:39:45.642;704201983496066992;-101;978;-184
2022-04-25T11:39:45.662;704201983515417816;-57;991;-163
2022-04-25T11:39:45.681;704201983534768640;-82;1016;-139
2022-04-25T11:39:45.700;704201983554119464;-144;1004;-98
2022-04-25T11:39:45.720;704201983573470288;-52;991;-99
2022-04-25T11:39:45.739;704201983592821112;50;1050;-34
2022-04-25T11:39:45.758;704201983612171936;87;1033;-37
2022-04-25T11:39:45.778;704201983631522760;2;1006;-89
2022-04-25T11:39:45.797;704201983650873584;-33;1059;-60
2022-04-25T11:39:45.816;704201983670224408;-81;1036;-35
2022-04-25T11:39:45.836;704201983689556592;-68;997;-50
2022-04-25T11:39:45.855;704201983708888727;-63;989;-66
2022-04-25T11:39:45.874;704201983728220862;-80;1001;-77
2022-04-25T11:39:45.894;704201983747552997;-95;985;-101
2022-04-25T11:39:45.913;704201983766885132;-141;962;-112
2022-04-25T11:39:45.932;704201983786217267;-196;969;-118
2022-04-25T11:39:45.952;704201983805549402;-192;990;-111
2022-04-25T11:39:45.971;704201983824881537;-123;1012;-98
2022-04-25T11:39:45.990;704201983844213672;-101;1023;-84
2022-04-25T11:39:46.010;704201983863545807;-45;1016;-103
2022-04-25T11:39:46.029;704201983882877942;-79;1005;-66
2022-04-25T11:39:46.048;704201983902210077;-89;997;-130
2022-04-25T11:39:46.068;704201983921542212;-75;984;-149
2022-04-25T11:39:46.087;704201983940874347;-30;957;-193
2022-04-25T11:39:46.106;704201983960206482;-8;963;-208
2022-04-25T11:39:46.126;704201983979538617;2;996;-217
2022-04-25T11:39:46.145;704201983998870752;18;981;-204
2022-04-25T11:39:46.164;704201984018202887;81;985;-211
2022-04-25T11:39:46.184;704201984037535022;107;998;-188
2022-04-25T11:39:46.203;704201984056867157;52;994;-171
2022-04-25T11:39:46.222;704201984076199292;-2;992;-178
2022-04-25T11:39:46.242;704201984095531427;-14;981;-180
2022-04-25T11:39:46.261;704201984114863562;-11;985;-188
2022-04-25T11:39:46.280;704201984134195697;-15;982;-209
2022-04-25T11:39:46.300;704201984153527832;-15;984;-207
2022-04-25T11:39:46.319;704201984172859967;-10;980;-226
2022-04-25T11:39:46.338;704201984192192102;-24;992;-224
2022-04-25T11:39:46.358;704201984211524237;-31;975;-232
2022-04-25T11:39:46.377;704201984230856372;-20;964;-250
2022-04-25T11:39:46.396;704201984250188507;-29;982;-234
2022-04-25T11:39:46.416;704201984269520642;-17;979;-220
2022-04-25T11:39:46.435;704201984288852777;0;978;-219
2022-04-25T11:39:46.454;704201984308184912;5;976;-217
2022-04-25T11:39:46.474;704201984327517047;-5;994;-215
2022-04-25T11:39:46.493;704201984346849182;-10;991;-224
2022-04-25T11:39:46.512;704201984366181317;5;975;-237
2022-04-25T11:39:46.532;704201984385513452;3;985;-235
2022-04-25T11:39:46.551;704201984404845587;-37;981;-245
2022-04-25T11:39:46.570;704201984424177722;-53;955;-260
2022-04-25T11:39:46.590;704201984443509857;-44;951;-260
2022-04-25T11:39:46.609;704201984462841992;-19;970;-266
2022-04-25T11:39:46.628;704201984482174127;-3;979;-258
2022-04-25T11:39:46.648;704201984501506262;-5;970;-255
2022-04-25T11:39:46.667;704201984520838397;-8;970;-237
2022-04-25T11:39:46.686;704201984540170532;-11;962;-240
2022-04-25T11:39:46.706;704201984559502667;-2;958;-245
2022-04-25T11:39:46.725;704201984578834802;7;958;-248
2022-04-25T11:39:46.744;704201984598166937;8;957;-231
2022-04-25T11:39:46.764;704201984617499072;17;948;-207
2022-04-25T11:39:46.783;704201984636831207;28;937;-199
2022-04-25T11:39:46.802;704201984656163342;24;995;-178
2022-04-25T11:39:46.822;704201984675495477;-29;1026;-115
2022-04-25T11:39:46.841;704201984694827612;-64;1034;-112
2022-04-25T11:39:46.860;704201984714159747;-63;1006;-89
2022-04-25T11:39:46.880;704201984733491882;-34;1005;-106
2022-04-25T11:39:46.899;704201984752824017;-40;1029;-58
2022-04-25T11:39:46.918;704201984772156152;-60;1026;-50
2022-04-25T11:39:46.938;704201984791496168;-83;1024;-54
2022-04-25T11:39:46.957;704201984810836174;-111;1008;-68
2022-04-25T11:39:46.976;704201984830176180;-127;993;-78
2022-04-25T11:39:46.996;704201984849516186;-124;1009;-93
2022-04-25T11:39:47.015;704201984868856192;-117;1003;-81
2022-04-25T11:39:47.034;704201984888196198;-141;998;-87
2022-04-25T11:39:47.054;704201984907536204;-180;1001;-103
2022-04-25T11:39:47.073;704201984926876210;-220;1002;-109
2022-04-25T11:39:47.092;704201984946216216;-254;984;-103
2022-04-25T11:39:47.112;704201984965556222;-254;975;-108
2022-04-25T11:39:47.131;704201984984896228;-229;975;-125
2022-04-25T11:39:47.150;704201985004236234;-209;978;-148
2022-04-25T11:39:47.170;704201985023576240;-203;1001;-173
2022-04-25T11:39:47.189;704201985042916246;-200;987;-202
2022-04-25T11:39:47.209;704201985062256252;-197;957;-201
2022-04-25T11:39:47.228;704201985081596258;-192;951;-195
2022-04-25T11:39:47.247;704201985100936264;-202;960;-199
2022-04-25T11:39:47.267;704201985120276270;-188;973;-201
2022-04-25T11:39:47.286;704201985139616276;-186;971;-193
2022-04-25T11:39:47.305;704201985158956282;-193;979;-182
2022-04-25T11:39:47.325;704201985178296288;-188;975;-170
2022-04-25T11:39:47.344;704201985197636294;-176;982;-166
2022-04-25T11:39:47.363;704201985216976300;-172;984;-167
2022-04-25T11:39:47.383;704201985236316306;-169;980;-169
2022-04-25T11:39:47.402;704201985255656312;-155;986;-162
2022-04-25T11:39:47.421;704201985274996318;-152;988;-148
2022-04-25T11:39:47.441;704201985294336324;-141;984;-158
2022-04-25T11:39:47.460;704201985313676330;-96;981;-156
2022-04-25T11:39:47.479;704201985333016336;-60;984;-155
2022-04-25T11:39:47.499;704201985352356342;-35;988;-161
2022-04-25T11:39:47.518;704201985371696348;-10;1000;-165
2022-04-25T11:39:47.537;704201985391036354;7;994;-172
2022-04-25T11:39:47.557;704201985410376360;26;1003;-171
2022-04-25T11:39:47.576;704201985429716366;24;1016;-158
2022-04-25T11:39:47.595;704201985449056372;-15;1011;-145
2022-04-25T11:39:47.615;704201985468396378;-48;994;-138
2022-04-25T11:39:47.634;704201985487736384;-70;993;-128
2022-04-25T11:39:47.653;704201985507076390;-93;1001;-133
2022-04-25T11:39:47.673;704201985526416396;-116;998;-129
2022-04-25T11:39:47.692;704201985545756402;-138;984;-128
2022-04-25T11:39:47.711;704201985565096408;-136;977;-140
2022-04-25T11:39:47.731;704201985584436414;-125;983;-160
2022-04-25T11:39:47.750;704201985603776420;-121;984;-173
2022-04-25T11:39:47.769;704201985623116426;-106;986;-170
2022-04-25T11:39:47.789;704201985642456432;-91;998;-184
2022-04-25T11:39:47.808;704201985661796438;-107;1007;-162
2022-04-25T11:39:47.827;704201985681136444;-139;988;-174
2022-04-25T11:39:47.847;704201985700476450;-140;968;-180
2022-04-25T11:39:47.866;704201985719816456;-149;972;-197
2022-04-25T11:39:47.885;704201985739156462;-167;980;-213
2022-04-25T11:39:47.905;704201985758496468;-223;967;-214
2022-04-25T11:39:47.924;704201985777836474;-238;950;-231
2022-04-25T11:39:47.943;704201985797176480;-238;955;-223
2022-04-25T11:39:47.963;704201985816516486;-215;963;-236
2022-04-25T11:39:47.982;704201985835856492;-214;969;-224
2022-04-25T11:39:48.001;704201985855196498;-237;972;-196
2022-04-25T11:39:48.021;704201985874536504;-267;964;-187
2022-04-25T11:39:48.040;704201985893877064;-245;954;-201
2022-04-25T11:39:48.059;704201985913217600;-231;959;-215
2022-04-25T11:39:48.079;704201985932558136;-212;964;-224
2022-04-25T11:39:48.098;704201985951898672;-197;970;-210
2022-04-25T11:39:48.117;704201985971239208;-184;973;-211
2022-04-25T11:39:48.137;704201985990579744;-182;972;-220
2022-04-25T11:39:48.156;704201986009920280;-173;974;-235
2022-04-25T11:39:48.176;704201986029260816;-156;974;-231
2022-04-25T11:39:48.195;704201986048601352;-150;967;-237
2022-04-25T11:39:48.214;704201986067941888;-143;964;-256
2022-04-25T11:39:48.234;704201986087282424;-126;968;-261
2022-04-25T11:39:48.253;704201986106622960;-125;968;-270
2022-04-25T11:39:48.272;704201986125963496;-125;947;-278
2022-04-25T11:39:48.292;704201986145304032;-111;949;-290
2022-04-25T11:39:48.311;704201986164644568;-104;963;-282
2022-04-25T11:39:48.330;704201986183985104;-91;971;-280
2022-04-25T11:39:48.350;704201986203325640;-84;971;-273
2022-04-25T11:39:48.369;704201986222666176;-110;963;-269
2022-04-25T11:39:48.388;704201986242006712;-125;972;-279
